tenure**2*MonthlyCharges**0,tenure**1*MonthlyCharges**1,tenure**0*MonthlyCharges**2,tenure**3*MonthlyCharges**0,tenure**2*MonthlyCharges**1,tenure**1*MonthlyCharges**2,tenure**0*MonthlyCharges**3,tenure**2*TotalCharges**0,tenure**1*TotalCharges**1,tenure**0*TotalCharges**2,tenure**3*TotalCharges**0,tenure**2*TotalCharges**1,tenure**1*TotalCharges**2,tenure**0*TotalCharges**3,MonthlyCharges**2*TotalCharges**0,MonthlyCharges**1*TotalCharges**1,MonthlyCharges**0*TotalCharges**2,MonthlyCharges**3*TotalCharges**0,MonthlyCharges**2*TotalCharges**1,MonthlyCharges**1*TotalCharges**2,MonthlyCharges**0*TotalCharges**3
324.0,361.8,404.01000000000005,5832.0,6512.400000000001,7272.180000000001,8120.6010000000015,324.0,6669.0,137270.25,5832.0,120042.0,2470864.5,50858627.625,404.01000000000005,7447.05,137270.25,8120.6010000000015,149685.70500000002,2759132.0250000004,50858627.625
16.0,217.2,2948.49,64.0,868.8,11793.96,160103.00699999998,16.0,781.2,38142.090000000004,64.0,3124.8,152568.36000000002,7449150.177000001,2948.49,10604.79,38142.090000000004,160103.00699999998,575840.0970000001,2071115.4870000002,7449150.177000001
3600.0,5724.0,9101.160000000002,216000.0,343440.0,546069.6000000001,868250.6640000002,3600.0,348720.0,33779344.0,216000.0,20923200.0,2026760640.0,196325547328.0,9101.160000000002,554464.8,33779344.0,868250.6640000002,52895941.92000001,3222549417.6000004,196325547328.0
484.0,1760.0,6400.0,10648.0,38720.0,140800.0,512000.0,484.0,37541.9,2911971.6025,10648.0,825921.8,64063375.255,4969133941.086125,6400.0,136516.0,2911971.6025,512000.0,10921280.0,232957728.2,4969133941.086125
4.0,182.8,8353.960000000001,8.0,365.6,16707.920000000002,763551.9440000001,4.0,387.2,37480.96,8.0,774.4,74961.92,7256313.856,8353.960000000001,17695.04,37480.96,763551.9440000001,1617326.6560000002,3425759.744,7256313.856
3844.0,6432.5,10764.0625,238328.0,398815.0,667371.875,1116771.484375,3844.0,395767.7,40747157.222500004,238328.0,24537597.400000002,2526323747.795,260103366056.24542,10764.0625,662272.5625,40747157.222500004,1116771.484375,68710778.359375,4227517561.8343754,260103366056.24542
16.0,322.4,6496.359999999999,64.0,1289.6,25985.439999999995,523606.61599999986,16.0,1276.6,101856.72249999999,64.0,5106.4,407426.88999999996,32507572.985874996,6496.359999999999,25723.489999999998,101856.72249999999,523606.61599999986,2073313.2939999998,8209651.833499999,32507572.985874996
1.0,20.55,422.3025,1.0,20.55,422.3025,8678.316375,1.0,20.55,422.3025,1.0,20.55,422.3025,8678.316375,422.3025,422.3025,422.3025,8678.316375,8678.316375,8678.316375,8678.316375
576.0,858.0,1278.0625,13824.0,20592.0,30673.5,45690.734375,576.0,19939.199999999997,690228.6399999999,13824.0,478540.79999999993,16565487.359999998,573441954.1119999,1278.0625,29701.1,690228.6399999999,45690.734375,1061814.325,24675673.879999995,573441954.1119999
4900.0,5411.0,5975.29,343000.0,378770.0,418270.3,461889.91699999996,4900.0,384874.0,30230203.24,343000.0,26941180.0,2116114226.8,166211703454.168,5975.29,425010.86,30230203.24,461889.91699999996,32853339.477999996,2336794710.4519997,166211703454.168
3600.0,5097.0,7216.5025000000005,216000.0,305820.0,432990.15,613041.887375,3600.0,299091.0,24848729.522500005,216000.0,17945460.0,1490923771.3500004,123867189360.23416,7216.5025000000005,423463.00750000007,24848729.522500005,613041.887375,35973182.48712501,2110899572.9363754,123867189360.23416
1.0,76.35,5829.322499999999,1.0,76.35,5829.322499999999,445068.7728749999,1.0,76.35,5829.322499999999,1.0,76.35,5829.322499999999,445068.7728749999,5829.322499999999,5829.322499999999,5829.322499999999,445068.7728749999,445068.7728749999,445068.7728749999,445068.7728749999
196.0,279.3,398.0025,2744.0,3910.2000000000003,5572.035,7940.149875,196.0,3757.5999999999995,72038.55999999998,2744.0,52606.399999999994,1008539.8399999997,19335149.503999993,398.0025,5354.579999999999,72038.55999999998,7940.149875,106823.87099999997,1437169.2719999996,19335149.503999993
1.0,75.35,5677.6224999999995,1.0,75.35,5677.6224999999995,427808.8553749999,1.0,75.35,5677.6224999999995,1.0,75.35,5677.6224999999995,427808.8553749999,5677.6224999999995,5677.6224999999995,5677.6224999999995,427808.8553749999,427808.8553749999,427808.8553749999,427808.8553749999
4.0,140.0,4900.0,8.0,280.0,9800.0,343000.0,4.0,306.1,23424.302500000005,8.0,612.2,46848.60500000001,3585089.4976250012,4900.0,10713.5,23424.302500000005,343000.0,749945.0,1639701.1750000003,3585089.4976250012
1296.0,2748.6,5829.322499999999,46656.0,98949.59999999999,209855.61,445068.7728749999,1296.0,93828.59999999999,6793060.3225,46656.0,3377829.5999999996,244550171.60999998,17705092771.547874,5829.322499999999,198994.82249999998,6793060.3225,445068.7728749999,15193254.697874997,518650155.6228749,17705092771.547874
2601.0,974.1,364.81000000000006,132651.0,49679.1,18605.31,6967.871000000002,2601.0,51397.799999999996,1015660.8399999999,132651.0,2621287.8,51798702.83999999,1023582994.5519998,364.81000000000006,19248.98,1015660.8399999999,6967.871000000002,367655.51800000004,19399122.044,1023582994.5519998
4.0,38.8,376.35999999999996,8.0,77.6,752.7199999999999,7301.383999999998,4.0,122.1,3727.1024999999995,8.0,244.2,7454.204999999999,227539.60762499995,376.35999999999996,1184.37,3727.1024999999995,7301.383999999998,22976.777999999995,72305.78849999998,227539.60762499995
1.0,74.4,5535.360000000001,1.0,74.4,5535.360000000001,411830.7840000001,1.0,74.4,5535.360000000001,1.0,74.4,5535.360000000001,411830.7840000001,5535.360000000001,5535.360000000001,5535.360000000001,411830.7840000001,411830.7840000001,411830.7840000001,411830.7840000001
4356.0,6758.400000000001,10485.760000000002,287496.0,446054.4,692060.1600000001,1073741.8240000003,4356.0,427142.10000000003,41884842.42250001,287496.0,28191378.6,2764399599.885,271072417432.05667,10485.760000000002,662717.4400000001,41884842.42250001,1073741.8240000003,67862265.856,4289007864.064001,271072417432.05667
16.0,302.6,5722.922500000001,64.0,1210.4,22891.690000000002,432939.0871250001,16.0,1209.4,91415.52250000002,64.0,4837.6,365662.0900000001,27639483.22787501,5722.922500000001,22872.777500000004,91415.52250000002,432939.0871250001,1730325.6178750005,6915584.277125002,27639483.22787501
4624.0,3835.2,3180.96,314432.0,260793.59999999998,216305.28,179406.144,4624.0,268494.6,15590257.402499998,314432.0,18257632.799999997,1060137503.3699999,61557351840.901115,3180.96,222692.58,15590257.402499998,179406.144,12559861.511999998,879290517.5009998,61557351840.901115
4.0,41.5,430.5625,8.0,83.0,861.125,8934.171875,4.0,88.4,1953.6400000000003,8.0,176.8,3907.2800000000007,86350.88800000002,430.5625,917.1500000000001,1953.6400000000003,8934.171875,19030.862500000003,40538.030000000006,86350.88800000002
49.0,383.95,3008.5225,343.0,2687.65,21059.6575,165017.459125,49.0,2592.7999999999997,137196.15999999997,343.0,18149.6,960373.1199999999,50817457.66399999,3008.5225,20316.44,137196.15999999997,165017.459125,1114356.734,7525209.375999999,50817457.66399999
2209.0,923.55,386.12249999999995,103823.0,43406.85,18147.757499999996,7587.307124999998,2209.0,43312.85,849254.4025,103823.0,2035703.95,39914956.9175,782630394.6238749,386.12249999999995,18108.457499999997,849254.4025,7587.307124999998,355831.1898749999,16687849.009124998,782630394.6238749
144.0,240.60000000000002,402.00250000000005,1728.0,2887.2000000000003,4824.030000000001,8060.150125000001,144.0,3204.0,71289.0,1728.0,38448.0,855468.0,19034163.0,402.00250000000005,5353.35,71289.0,8060.150125000001,107334.66750000001,1429344.45,19034163.0
256.0,316.0,390.0625,4096.0,5056.0,6241.0,7703.734375,256.0,4549.6,80854.92250000002,4096.0,72793.6,1293678.7600000002,22991097.212875005,390.0625,5615.9125,80854.92250000002,7703.734375,110914.271875,1596884.7193750003,22991097.212875005
121.0,1076.35,9574.6225,1331.0,11839.849999999999,105320.84749999999,936876.8116249999,121.0,12159.400000000001,1221909.1600000001,1331.0,133753.40000000002,13441000.760000002,1350698385.4640002,9574.6225,108163.39,1221909.1600000001,936876.8116249999,10583787.7115,119563811.30600001,1350698385.4640002
400.0,1614.0,6512.490000000001,8000.0,32280.0,130249.80000000002,525557.9430000001,400.0,32284.0,2605641.64,8000.0,645680.0,52112832.800000004,4206026735.288,6512.490000000001,130265.94,2605641.64,525557.9430000001,10512461.358000001,210275280.34800002,4206026735.288
9.0,60.75,410.0625,27.0,182.25,1230.1875,8303.765625,9.0,213.60000000000002,5069.4400000000005,27.0,640.8000000000001,15208.320000000002,360944.128,410.0625,1441.8,5069.4400000000005,8303.765625,29196.45,102656.16,360944.128
256.0,322.4,406.0224999999999,4096.0,5158.4,6496.359999999999,8181.353374999998,256.0,5461.6,116519.82250000001,4096.0,87385.6,1864317.1600000001,39774041.41037501,406.0224999999999,6878.2025,116519.82250000001,8181.353374999998,138595.780375,2347874.4233750002,39774041.41037501
1089.0,2935.35,7912.102500000001,35937.0,96866.55,261099.38250000004,703781.517375,1089.0,99912.45,9166664.5225,35937.0,3297110.85,302499929.2425,27753451841.547127,7912.102500000001,269309.4675,9166664.5225,703781.517375,23955077.134125,815374809.276375,27753451841.547127
100.0,987.0,9741.69,1000.0,9870.0,97416.90000000001,961504.8030000001,100.0,9732.5,947215.5625,1000.0,97325.0,9472155.625,921877546.203125,9741.69,96059.77500000001,947215.5625,961504.8030000001,9481099.7925,93490176.01875,921877546.203125
1225.0,1431.5,1672.81,42875.0,50102.5,58548.35,68417.92899999999,1225.0,48426.0,1914348.9599999997,42875.0,1694910.0,67002213.599999994,2648693221.0559993,1672.81,56589.23999999999,1914348.9599999997,68417.92899999999,2314499.9159999997,78296872.46399999,2648693221.0559993
25.0,426.0,7259.040000000001,125.0,2130.0,36295.200000000004,618470.2080000001,25.0,2374.0,225435.04,125.0,11870.0,1127175.2,107036556.99200001,7259.040000000001,40452.96,225435.04,618470.2080000001,3446592.1920000003,19207065.408,107036556.99200001
1.0,35.05,1228.5024999999998,1.0,35.05,1228.5024999999998,43059.01262499999,1.0,35.05,1228.5024999999998,1.0,35.05,1228.5024999999998,43059.01262499999,1228.5024999999998,1228.5024999999998,1228.5024999999998,43059.01262499999,43059.01262499999,43059.01262499999,43059.01262499999
1600.0,3584.0,8028.159999999999,64000.0,143360.0,321126.39999999997,719323.1359999998,1600.0,139526.0,12167190.422500001,64000.0,5581040.0,486687616.90000004,42440985272.24338,8028.159999999999,312538.24,12167190.422500001,719323.1359999998,28003426.303999998,1090180261.856,42440985272.24338
961.0,2493.9500000000003,6472.2025,29791.0,77312.45000000001,200638.2775,520688.69112500007,961.0,75302.09999999999,5900526.81,29791.0,2334365.0999999996,182916331.10999998,14332969674.170998,6472.2025,195421.095,5900526.81,520688.69112500007,15721627.09275,474697381.8645,14332969674.170998
5041.0,4625.650000000001,4244.522500000001,357911.0,328421.15,301361.0975000001,276530.6408750001,5041.0,332404.25,21918783.0625,357911.0,23600701.75,1556233597.4375,102618262602.85938,4244.522500000001,305016.0125,21918783.0625,276530.6408750001,19871793.214375004,1428008716.5218751,102618262602.85938
2601.0,999.6,384.1600000000001,132651.0,50979.6,19592.160000000003,7529.536000000002,2601.0,49362.9,936830.4099999999,132651.0,2517507.9,47778350.91,906758153.8389999,384.1600000000001,18970.84,936830.4099999999,7529.536000000002,371828.46400000004,18361876.036,906758153.8389999
729.0,1314.9,2371.69,19683.0,35502.3,64035.630000000005,115501.30300000001,729.0,38387.25,2021373.0625,19683.0,1036455.75,54577072.6875,2873887151.609375,2371.69,69239.225,2021373.0625,115501.30300000001,3371950.2575000003,98440868.14375001,2873887151.609375
841.0,553.9000000000001,364.81000000000006,24389.0,16063.100000000002,10579.490000000002,6967.871000000002,841.0,15355.5,280370.25,24389.0,445309.5,8130737.25,148456047.375,364.81000000000006,10113.45,280370.25,6967.871000000002,193166.89500000002,5355071.775,148456047.375
64.0,480.0,3600.0,512.0,3840.0,28800.0,216000.0,64.0,3902.0,237900.0625,512.0,31216.0,1903200.5,116035755.484375,3600.0,29265.0,237900.0625,216000.0,1755900.0,14274003.75,116035755.484375
81.0,680.4,5715.359999999999,729.0,6123.599999999999,51438.23999999999,432081.2159999999,81.0,5953.95,437648.40249999997,729.0,53585.549999999996,3938835.6224999996,289526300.673875,5715.359999999999,50013.17999999999,437648.40249999997,432081.2159999999,3780996.4079999994,33086219.228999995,289526300.673875
3025.0,4699.75,7301.7025,166375.0,258486.25,401593.6375,623930.4786250001,3025.0,268108.5,23762700.09,166375.0,14745967.5,1306948504.95,115836034128.72299,7301.7025,416543.115,23762700.09,623930.4786250001,35593609.17675,2030522722.6905,115836034128.72299
1.0,73.65,5424.322500000001,1.0,73.65,5424.322500000001,399501.3521250001,1.0,73.65,5424.322500000001,1.0,73.65,5424.322500000001,399501.3521250001,5424.322500000001,5424.322500000001,5424.322500000001,399501.3521250001,399501.3521250001,399501.3521250001,399501.3521250001
1.0,78.95,6233.102500000001,1.0,78.95,6233.102500000001,492103.4423750001,1.0,78.95,6233.102500000001,1.0,78.95,6233.102500000001,492103.4423750001,6233.102500000001,6233.102500000001,6233.102500000001,492103.4423750001,492103.4423750001,492103.4423750001,492103.4423750001
1.0,19.5,380.25,1.0,19.5,380.25,7414.875,1.0,19.5,380.25,1.0,19.5,380.25,7414.875,380.25,380.25,380.25,7414.875,7414.875,7414.875,7414.875
5041.0,5207.849999999999,5380.222499999999,357911.0,369757.35,381995.7974999999,394639.3203749999,5041.0,365969.5,26568870.25,357911.0,25983834.5,1886389787.75,136949241703.625,5380.222499999999,378082.57499999995,26568870.25,394639.3203749999,27732356.876249995,1948826632.8374999,136949241703.625
9.0,316.04999999999995,11098.6225,27.0,948.1499999999999,33295.8675,1169239.880375,9.0,969.75,104490.5625,27.0,2909.25,313471.6875,33776574.328125,11098.6225,34054.3875,104490.5625,1169239.880375,3587629.7231249996,11008080.759374999,33776574.328125
100.0,347.0,1204.0900000000001,1000.0,3470.0,12040.900000000001,41781.92300000001,100.0,3298.0,108768.04000000001,1000.0,32980.0,1087680.4000000001,35871699.59200001,1204.0900000000001,11444.060000000001,108768.04000000001,41781.92300000001,397108.8820000001,3774250.9880000004,35871699.59200001
729.0,1530.9,3214.8900000000003,19683.0,41334.3,86802.03000000001,182284.26300000004,729.0,44629.65,2732243.7025,19683.0,1205000.55,73770579.9675,4516262228.047376,3214.8900000000003,93722.26500000001,2732243.7025,182284.26300000004,5314052.425500001,154918217.93175003,4516262228.047376
64.0,758.0,8977.5625,512.0,6064.0,71820.5,850624.046875,64.0,6076.4,576916.2024999999,512.0,48611.2,4615329.619999999,438196701.6088749,8977.5625,71967.3625,576916.2024999999,850624.046875,6818907.596875,54662810.18687499,438196701.6088749
1024.0,657.6,422.3025,32768.0,21043.2,13513.68,8678.316375,1024.0,20945.6,428435.70249999996,32768.0,670259.2,13709942.479999999,280432589.07137495,422.3025,13451.002499999999,428435.70249999996,8678.316375,276418.10137499997,8804353.686375,280432589.07137495
4624.0,5759.6,7174.09,314432.0,391652.80000000005,487838.12,607645.4230000001,4624.0,388351.4,32616092.102500003,314432.0,26407895.200000003,2217894262.9700003,186272132801.98264,7174.09,483725.93500000006,32616092.102500003,607645.4230000001,40971586.69450001,2762583001.0817504,186272132801.98264
576.0,1680.0,4900.0,13824.0,40320.0,117600.0,343000.0,576.0,41582.399999999994,3001902.76,13824.0,997977.5999999999,72045666.24,5201096721.975999,4900.0,121282.0,3001902.76,343000.0,8489740.0,210133193.2,5201096721.975999
3025.0,4276.25,6045.0625,166375.0,235193.75,332478.4375,470003.609375,3025.0,245198.24999999997,19875101.422499996,166375.0,13485903.749999998,1093130578.2374997,88606183406.71835,6045.0625,346621.1625,19875101.422499996,470003.609375,26949795.384375,1545289135.5993748,88606183406.71835
1024.0,2982.4,8686.24,32768.0,95436.8,277959.68,809557.568,1024.0,93792.0,8590761.0,32768.0,3001344.0,274904352.0,25179520491.0,8686.24,273169.2,8590761.0,809557.568,25459369.44,800658925.2,25179520491.0
4.0,98.8,2440.3599999999997,8.0,197.6,4880.719999999999,120553.78399999999,4.0,213.1,11352.9025,8.0,426.2,22705.805,1209651.761375,2440.3599999999997,5263.57,11352.9025,120553.78399999999,260020.35799999998,560833.3835,1209651.761375
1.0,25.25,637.5625,1.0,25.25,637.5625,16098.453125,1.0,25.25,637.5625,1.0,25.25,637.5625,16098.453125,637.5625,637.5625,637.5625,16098.453125,16098.453125,16098.453125,16098.453125
144.0,237.60000000000002,392.04,1728.0,2851.2000000000003,4704.4800000000005,7762.392000000001,144.0,2755.2,52716.159999999996,1728.0,33062.399999999994,632593.9199999999,12103630.336,392.04,4546.08,52716.159999999996,7762.392000000001,90012.384,1043779.968,12103630.336
36.0,536.0999999999999,7983.422499999999,216.0,3216.5999999999995,47900.53499999999,713318.8003749999,36.0,3406.7999999999997,322396.83999999997,216.0,20440.8,1934381.0399999998,183056925.75199997,7983.422499999999,50732.92999999999,322396.83999999997,713318.8003749999,4532987.295499999,28806157.653999995,183056925.75199997
4.0,158.0,6241.0,8.0,316.0,12482.0,493039.0,4.0,287.3,20635.322500000002,8.0,574.6,41270.645000000004,2964264.0771250003,6241.0,11348.35,20635.322500000002,493039.0,896519.65,1630190.4775000003,2964264.0771250003
1936.0,897.5999999999999,416.15999999999997,85184.0,39494.399999999994,18311.039999999997,8489.663999999999,1936.0,39844.2,820020.8024999999,85184.0,1753144.7999999998,36080915.309999995,742569837.7038748,416.15999999999997,18473.219999999998,820020.8024999999,8489.663999999999,376853.6879999999,16728424.370999996,742569837.7038748
2209.0,965.85,422.3025,103823.0,45394.950000000004,19848.2175,8678.316375,2209.0,47613.35,1026270.3024999999,103823.0,2237827.4499999997,48234704.217499994,1039663129.9476248,422.3025,20818.1775,1026270.3024999999,8678.316375,427813.54762500006,21089854.716374997,1039663129.9476248
81.0,393.75,1914.0625,729.0,3543.75,17226.5625,83740.234375,81.0,3651.2999999999997,164592.49,729.0,32861.7,1481332.41,66775173.192999996,1914.0625,17749.375,164592.49,83740.234375,776535.15625,7200921.4375,66775173.192999996
3136.0,4496.8,6448.089999999999,175616.0,251820.80000000002,361093.04,517781.6269999999,3136.0,252764.39999999997,20373036.322499998,175616.0,14154806.399999999,1140890034.06,91956755397.05211,6448.089999999999,362446.095,20373036.322499998,517781.6269999999,29104421.428499997,1635954816.6967497,91956755397.05211
